time,pitch,pitchRate,angleOfAttack,altitude,verticalSpeed,indicatedAirspeed,liftCoefficient,targetSpeed,speedError,pidIntegral,pidDerivative
231.2,2.93,0.02,-1.08,7803.65,2263.13,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7803.96,2263.21,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7804.27,2263.29,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7804.59,2263.37,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7804.9,2263.45,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7805.22,2263.53,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7805.53,2263.61,251.78,0.549,250,178,0,0
231.2,2.93,0.02,-1.08,7805.85,2263.69,251.78,0.549,250,178,0,0
231.2,2.94,0.02,-1.08,7806.16,2263.77,251.78,0.549,250,178,0,0
231.2,2.94,0.02,-1.08,7806.47,2263.85,251.78,0.549,250,178,0,0
231.2,2.94,0.02,-1.08,7806.79,2263.93,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7807.1,2264.01,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7807.42,2264.08,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7807.74,2264.17,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7808.05,2264.24,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7808.36,2264.32,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7808.68,2264.4,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7808.99,2264.48,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7809.31,2264.56,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7809.63,2264.64,251.78,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7809.93,2264.72,251.77,0.549,250,178,0,0
231.3,2.94,0.02,-1.08,7810.25,2264.8,251.77,0.549,250,177,0,0
231.3,2.94,0.02,-1.08,7810.56,2264.88,251.77,0.549,250,177,0,0
231.4,2.94,0.02,-1.08,7810.88,2264.96,251.77,0.549,250,177,0,0
231.4,2.94,0.02,-1.08,7811.19,2265.04,251.77,0.549,250,177,0,0
231.4,2.94,0.02,-1.08,7811.51,2265.12,251.77,0.549,250,177,0,0
231.4,2.94,0.02,-1.08,7811.82,2265.2,251.77,0.549,250,177,0,0
231.4,2.94,0.02,-1.08,7812.14,2265.28,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7812.45,2265.36,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7812.77,2265.44,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7813.08,2265.51,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7813.39,2265.59,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7813.71,2265.67,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7814.03,2265.75,251.77,0.549,250,177,0,0
231.4,2.95,0.02,-1.08,7814.34,2265.83,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7814.66,2265.91,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7814.97,2265.99,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7815.28,2266.07,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7815.6,2266.15,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7815.91,2266.23,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7816.23,2266.3,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7816.54,2266.38,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7816.86,2266.46,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7817.18,2266.54,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7817.49,2266.62,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7817.81,2266.7,251.77,0.549,250,177,0,0
231.5,2.95,0.02,-1.08,7818.12,2266.78,251.77,0.549,250,177,0,0
231.6,2.95,0.02,-1.08,7818.43,2266.86,251.77,0.549,250,177,0,0
231.6,2.96,0.02,-1.08,7818.75,2266.94,251.76,0.549,250,177,0,0
231.6,2.96,0.02,-1.08,7819.06,2267.01,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7819.38,2267.09,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7819.69,2267.17,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7820.01,2267.25,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7820.32,2267.33,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7820.64,2267.41,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7820.95,2267.49,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7821.27,2267.57,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7821.58,2267.64,251.76,0.549,250,176,0,0
231.6,2.96,0.02,-1.08,7821.9,2267.72,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7822.21,2267.8,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7822.53,2267.88,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7822.84,2267.96,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7823.15,2268.04,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7823.47,2268.12,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7823.79,2268.19,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7824.1,2268.27,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7824.42,2268.35,251.76,0.549,250,176,0,0
231.7,2.96,0.02,-1.08,7824.73,2268.43,251.76,0.549,250,176,0,0
231.7,2.97,0.02,-1.08,7825.05,2268.51,251.76,0.549,250,176,0,0
231.7,2.97,0.02,-1.08,7825.37,2268.59,251.76,0.549,250,176,0,0
231.7,2.97,0.02,-1.08,7825.68,2268.66,251.76,0.549,250,176,0,0
231.8,2.97,0.02,-1.08,7825.99,2268.74,251.76,0.549,250,176,0,0
231.8,2.97,0.02,-1.08,7826.31,2268.82,251.76,0.549,250,176,0,0
231.8,2.97,0.02,-1.08,7826.63,2268.9,251.76,0.549,250,176,0,0
231.8,2.97,0.02,-1.08,7826.94,2268.98,251.76,0.549,250,176,0,0
231.8,2.97,0.02,-1.08,7827.26,2269.06,251.75,0.549,250,176,0,0
231.8,2.97,0.02,-1.08,7827.57,2269.13,251.75,0.549,250,175,0,0
231.8,2.97,0.02,-1.08,7827.88,2269.21,251.75,0.549,250,175,0,0
231.8,2.97,0.02,-1.08,7828.2,2269.29,251.75,0.549,250,175,0,0
231.8,2.97,0.02,-1.08,7828.52,2269.37,251.75,0.549,250,175,0,0
231.8,2.97,0.02,-1.08,7828.83,2269.45,251.75,0.549,250,175,0,0
231.8,2.97,0.02,-1.08,7829.15,2269.53,251.75,0.549,250,175,0,0
231.8,2.97,0.02,-1.08,7829.46,2269.6,251.75,0.549,250,175,0,0
231.9,2.97,0.02,-1.08,7829.77,2269.68,251.75,0.549,250,175,0,0
231.9,2.97,0.02,-1.08,7830.09,2269.76,251.75,0.549,250,175,0,0
231.9,2.97,0.02,-1.08,7830.41,2269.84,251.75,0.549,250,175,0,0
231.9,2.97,0.02,-1.08,7830.72,2269.92,251.75,0.549,250,175,0,0
231.9,2.97,0.02,-1.08,7831.04,2269.99,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7831.35,2270.07,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7831.67,2270.15,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7831.98,2270.23,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7832.29,2270.3,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7832.61,2270.38,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7832.92,2270.46,251.75,0.549,250,175,0,0
231.9,2.98,0.02,-1.08,7833.24,2270.54,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7833.55,2270.62,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7833.87,2270.69,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7834.19,2270.77,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7834.5,2270.85,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7834.82,2270.93,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7835.13,2271,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7835.45,2271.08,251.75,0.549,250,175,0,0
232,2.98,0.02,-1.08,7835.77,2271.16,251.74,0.549,250,175,0,0
232,2.98,0.02,-1.08,7836.08,2271.24,251.74,0.549,250,174,0,0
232,2.98,0.02,-1.08,7836.4,2271.32,251.74,0.549,250,174,0,0
232,2.98,0.02,-1.08,7836.71,2271.39,251.74,0.549,250,174,0,0
232,2.98,0.02,-1.08,7837.02,2271.47,251.74,0.549,250,174,0,0
232.1,2.98,0.02,-1.08,7837.34,2271.55,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7837.66,2271.63,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7837.97,2271.7,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7838.29,2271.78,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7838.6,2271.86,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7838.91,2271.93,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7839.23,2272.01,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7839.55,2272.09,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7839.86,2272.17,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7840.19,2272.25,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7840.5,2272.32,251.74,0.549,250,174,0,0
232.1,2.99,0.02,-1.08,7840.81,2272.4,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7841.13,2272.48,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7841.45,2272.56,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7841.76,2272.63,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7842.08,2272.71,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7842.39,2272.79,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7842.71,2272.86,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7843.02,2272.94,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7843.34,2273.02,251.74,0.549,250,174,0,0
232.2,2.99,0.02,-1.08,7843.66,2273.1,251.73,0.549,250,174,0,0
232.2,3,0.02,-1.08,7843.97,2273.17,251.73,0.549,250,173,0,0
232.2,3,0.02,-1.08,7844.29,2273.25,251.73,0.549,250,173,0,0
232.2,3,0.02,-1.08,7844.6,2273.33,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7844.92,2273.4,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7845.23,2273.48,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7845.55,2273.56,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7845.87,2273.63,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7846.18,2273.71,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7846.5,2273.79,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7846.81,2273.87,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7847.13,2273.94,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7847.45,2274.02,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7847.76,2274.1,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7848.08,2274.17,251.73,0.549,250,173,0,0
232.3,3,0.02,-1.08,7848.39,2274.25,251.73,0.549,250,173,0,0
232.4,3,0.02,-1.08,7848.71,2274.33,251.73,0.549,250,173,0,0
232.4,3,0.02,-1.08,7849.02,2274.4,251.73,0.549,250,173,0,0
232.4,3,0.02,-1.08,7849.34,2274.48,251.73,0.549,250,173,0,0
232.4,3,0.02,-1.08,7849.65,2274.56,251.73,0.549,250,173,0,0
232.4,3,0.02,-1.08,7849.97,2274.63,251.73,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7850.29,2274.71,251.73,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7850.6,2274.79,251.73,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7850.92,2274.86,251.73,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7851.23,2274.94,251.73,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7851.55,2275.02,251.73,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7851.86,2275.09,251.72,0.549,250,173,0,0
232.4,3.01,0.02,-1.08,7852.18,2275.17,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7852.5,2275.25,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7852.81,2275.32,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7853.13,2275.4,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7853.44,2275.47,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7853.76,2275.55,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7854.08,2275.63,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7854.39,2275.7,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7854.71,2275.78,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7855.03,2275.86,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7855.34,2275.93,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7855.66,2276.01,251.72,0.549,250,172,0,0
232.5,3.01,0.02,-1.08,7855.97,2276.09,251.72,0.549,250,172,0,0
232.6,3.01,0.02,-1.08,7856.29,2276.16,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7856.61,2276.24,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7856.92,2276.31,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7857.24,2276.39,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7857.56,2276.47,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7857.87,2276.54,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7858.19,2276.62,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7858.5,2276.7,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7858.82,2276.77,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7859.14,2276.85,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7859.45,2276.92,251.72,0.549,250,172,0,0
232.6,3.02,0.02,-1.08,7859.77,2277,251.71,0.549,250,172,0,0
232.7,3.02,0.02,-1.08,7860.09,2277.08,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7860.4,2277.15,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7860.72,2277.23,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7861.04,2277.3,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7861.35,2277.38,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7861.67,2277.46,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7861.99,2277.53,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7862.3,2277.61,251.71,0.549,250,171,0,0
232.7,3.02,0.02,-1.08,7862.62,2277.68,251.71,0.549,250,171,0,0
232.7,3.03,0.02,-1.08,7862.93,2277.76,251.71,0.549,250,171,0,0
232.7,3.03,0.02,-1.08,7863.25,2277.83,251.71,0.549,250,171,0,0
232.7,3.03,0.02,-1.08,7863.57,2277.91,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7863.88,2277.99,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7864.2,2278.06,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7864.51,2278.14,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7864.83,2278.21,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7865.15,2278.29,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7865.47,2278.36,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7865.79,2278.44,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7866.1,2278.51,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7866.41,2278.59,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7866.73,2278.67,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7867.05,2278.74,251.71,0.549,250,171,0,0
232.8,3.03,0.02,-1.08,7867.36,2278.82,251.7,0.549,250,171,0,0
232.9,3.03,0.02,-1.08,7867.68,2278.89,251.7,0.549,250,170,0,0
232.9,3.03,0.02,-1.08,7868,2278.97,251.7,0.549,250,170,0,0
232.9,3.03,0.02,-1.08,7868.31,2279.04,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7868.63,2279.12,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7868.95,2279.19,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7869.26,2279.27,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7869.58,2279.34,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7869.9,2279.42,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7870.22,2279.5,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7870.53,2279.57,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7870.85,2279.65,251.7,0.549,250,170,0,0
232.9,3.04,0.02,-1.08,7871.16,2279.72,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7871.48,2279.8,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7871.8,2279.87,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7872.11,2279.95,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7872.43,2280.02,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7872.75,2280.1,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7873.06,2280.17,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7873.38,2280.25,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7873.7,2280.32,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7874.01,2280.4,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7874.33,2280.47,251.7,0.549,250,170,0,0
233,3.04,0.02,-1.08,7874.65,2280.55,251.7,0.549,250,170,0,0
233,3.05,0.02,-1.08,7874.96,2280.62,251.69,0.549,250,170,0,0
233.1,3.05,0.02,-1.08,7875.28,2280.7,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7875.6,2280.77,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7875.91,2280.85,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7876.23,2280.92,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7876.55,2281,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7876.87,2281.07,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7877.18,2281.14,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7877.49,2281.22,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7877.81,2281.29,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7878.13,2281.37,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7878.45,2281.44,251.69,0.549,250,169,0,0
233.1,3.05,0.02,-1.08,7878.76,2281.52,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7879.08,2281.59,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7879.4,2281.67,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7879.71,2281.74,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7880.03,2281.82,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7880.35,2281.89,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7880.66,2281.97,251.69,0.549,250,169,0,0
233.2,3.05,0.02,-1.08,7880.98,2282.04,251.69,0.549,250,169,0,0
233.2,3.06,0.02,-1.08,7881.3,2282.12,251.69,0.549,250,169,0,0
233.2,3.06,0.02,-1.08,7881.62,2282.19,251.69,0.549,250,169,0,0
233.2,3.06,0.02,-1.08,7881.93,2282.26,251.69,0.549,250,169,0,0
233.2,3.06,0.02,-1.08,7882.25,2282.34,251.69,0.549,250,169,0,0
233.2,3.06,0.02,-1.08,7882.57,2282.41,251.68,0.549,250,169,0,0
233.3,3.06,0.02,-1.08,7882.88,2282.49,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7883.2,2282.56,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7883.52,2282.64,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7883.83,2282.71,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7884.16,2282.79,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7884.47,2282.86,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7884.79,2282.93,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7885.1,2283.01,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7885.42,2283.08,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7885.74,2283.16,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7886.05,2283.23,251.68,0.549,250,168,0,0
233.3,3.06,0.02,-1.08,7886.37,2283.3,251.68,0.549,250,168,0,0
233.4,3.06,0.02,-1.08,7886.69,2283.38,251.68,0.549,250,168,0,0
233.4,3.06,0.02,-1.08,7887,2283.45,251.68,0.549,250,168,0,0
233.4,3.06,0.02,-1.08,7887.32,2283.53,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7887.64,2283.6,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7887.95,2283.67,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7888.27,2283.75,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7888.59,2283.82,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7888.91,2283.9,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7889.23,2283.97,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7889.54,2284.04,251.68,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7889.86,2284.12,251.67,0.549,250,168,0,0
233.4,3.07,0.02,-1.08,7890.18,2284.19,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7890.5,2284.27,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7890.81,2284.34,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7891.13,2284.41,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7891.44,2284.49,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7891.76,2284.56,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7892.08,2284.63,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7892.4,2284.71,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7892.71,2284.78,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7893.03,2284.85,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7893.35,2284.93,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7893.66,2285,251.67,0.549,250,167,0,0
233.5,3.07,0.02,-1.08,7893.98,2285.08,251.67,0.549,250,167,0,0
233.6,3.07,0.02,-1.08,7894.3,2285.15,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7894.62,2285.22,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7894.93,2285.29,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7895.25,2285.37,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7895.57,2285.44,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7895.89,2285.52,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7896.21,2285.59,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7896.52,2285.66,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7896.84,2285.74,251.67,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7897.16,2285.81,251.66,0.549,250,167,0,0
233.6,3.08,0.02,-1.08,7897.48,2285.88,251.66,0.549,250,166,0,0
233.6,3.08,0.02,-1.08,7897.79,2285.96,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7898.11,2286.03,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7898.43,2286.1,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7898.75,2286.18,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7899.06,2286.25,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7899.38,2286.32,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7899.7,2286.4,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7900.02,2286.47,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7900.34,2286.54,251.66,0.549,250,166,0,0
233.7,3.08,0.02,-1.08,7900.65,2286.61,251.66,0.549,250,166,0,0
233.7,3.09,0.02,-1.08,7900.97,2286.69,251.66,0.549,250,166,0,0
233.7,3.09,0.02,-1.08,7901.28,2286.76,251.66,0.549,250,166,0,0
233.7,3.09,0.02,-1.08,7901.6,2286.83,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7901.93,2286.91,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7902.25,2286.98,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7902.56,2287.05,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7902.88,2287.13,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7903.2,2287.2,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7903.51,2287.27,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7903.83,2287.34,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7904.15,2287.42,251.66,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7904.46,2287.49,251.65,0.549,250,166,0,0
233.8,3.09,0.02,-1.08,7904.78,2287.56,251.65,0.549,250,165,0,0
233.8,3.09,0.02,-1.08,7905.1,2287.64,251.65,0.549,250,165,0,0
233.9,3.09,0.02,-1.08,7905.44,2287.71,251.65,0.549,250,165,0,0
233.9,3.09,0.02,-1.08,7905.74,2287.78,251.65,0.549,250,165,0,0
233.9,3.09,0.02,-1.08,7906.06,2287.85,251.65,0.549,250,165,0,0
233.9,3.09,0.02,-1.08,7906.38,2287.93,251.65,0.549,250,165,0,0
